Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Action,Expected Payout
5,1,8,9,10,579268666.6666666
8,5,3,9,0,2892491135.807292
8,5,3,9,1,2925733344.8183756
8,5,3,9,2,2721753717.9163914
8,5,3,9,3,2821215339.065255
8,5,3,9,4,2899670874.9999995
8,5,3,9,5,2899673499.9999995
8,5,3,9,6,2899670874.9999995
8,5,3,9,7,2899667200.0
8,5,3,9,8,2899667200.0
8,5,3,9,9,2899670874.9999995
8,5,3,9,10,2802591969.791667
7,0,2,9,0,0.0
7,0,2,9,1,0.0
7,0,2,9,2,0.0
7,0,2,9,3,0.0
7,0,2,9,4,0.0
7,0,2,9,5,0.0
7,0,2,9,6,0.0
7,0,2,9,7,0.0
7,0,2,9,8,0.0
7,0,2,9,9,0.0
7,0,2,9,10,0.0
4,5,2,9,0,2861576012.1951523
4,5,2,9,1,2882707178.356867
4,5,2,9,2,2889387389.890503
4,5,2,9,3,2893511878.274191
4,5,2,9,4,2894874064.397279
4,5,2,9,5,2897931722.820945
4,5,2,9,6,2897936250.0844603
4,5,2,9,7,2897935844.1558437
4,5,2,9,8,2897932913.3952703
4,5,2,9,9,2897934943.07458
4,5,2,9,10,2852677086.767889
1,8,6,9,0,4705677199.999998
1,8,6,9,1,4705834000.0
1,8,6,9,2,4850806500.0
1,8,6,9,3,4561331500.0
1,8,6,9,4,4590330500.0
1,8,6,9,5,4636730500.0
1,8,6,9,6,4636730500.0
1,8,6,9,7,4636730500.0
1,8,6,9,8,4636730500.0
1,8,6,9,9,4636730500.0
1,8,6,9,10,4561331500.0
7,0,2,0,0,0.0
7,0,2,0,1,0.0
7,0,2,0,2,0.0
7,0,2,0,3,0.0
7,0,2,0,4,0.0
7,0,2,0,5,0.0
7,0,2,0,6,0.0
7,0,2,0,7,0.0
7,0,2,0,8,0.0
7,0,2,0,9,0.0
7,0,2,0,10,0.0
7,8,1,9,0,4566027679.85438
7,8,1,9,1,4679972029.01455
7,8,1,9,2,4484600576.824722
7,8,1,9,3,4545995883.424225
7,8,1,9,4,4627017279.166667
7,8,1,9,5,4633098066.666666
7,8,1,9,6,4637775372.916667
7,8,1,9,7,4637127587.878788
7,8,1,9,8,4638003240.0
7,8,1,9,9,4637775247.916667
7,8,1,9,10,4522259316.017573
2,0,1,9,0,0.0
2,0,1,9,1,0.0
2,0,1,9,2,0.0
2,0,1,9,3,0.0
2,0,1,9,4,0.0
2,0,1,9,5,0.0
2,0,1,9,6,0.0
2,0,1,9,7,0.0
2,0,1,9,8,0.0
2,0,1,9,9,0.0
2,0,1,9,10,0.0
9,1,1,9,0,581062220.0
9,1,1,9,1,588996795.8333334
9,1,1,9,2,571845550.0
9,1,1,9,3,572702497.9166666
9,1,1,9,4,579663768.1818182
9,1,1,9,5,579635716.6666667
9,1,1,9,6,579579325.5555556
9,1,1,9,7,579602045.5555556
9,1,1,9,8,579611675.0
9,1,1,9,9,579619566.6666667
9,1,1,9,10,579374716.6666666
7,5,4,9,0,2929900100.0
7,5,4,9,1,2902217250.0
7,5,4,9,2,2936254472.2222223
7,5,4,9,3,2896798800.0
7,5,4,9,4,2896663700.0
7,5,4,9,5,2896831300.0
7,5,4,9,6,2896303914.285714
7,5,4,9,7,2896831300.0
7,5,4,9,8,2896835050.0
7,5,4,9,9,2896780725.0
7,5,4,9,10,2895615200.0
4,1,4,9,0,578814166.6666667
4,1,4,9,1,578898333.3333333
4,1,4,9,2,578970000.0
4,1,4,9,3,578898333.3333333
4,1,4,9,4,578776785.7142857
4,1,4,9,5,578928250.0
4,1,4,9,6,578928250.0
4,1,4,9,7,578776785.7142857
4,1,4,9,8,578885833.3333333
4,1,4,9,9,578982500.0
4,1,4,9,10,578567916.6666666
9,0,6,9,0,0.0
9,0,6,9,1,0.0
9,0,6,9,2,0.0
9,0,6,9,3,0.0
9,0,6,9,4,0.0
9,0,6,9,5,0.0
9,0,6,9,6,0.0
9,0,6,9,7,0.0
9,0,6,9,8,0.0
9,0,6,9,9,0.0
9,0,6,9,10,0.0
4,0,0,9,0,0.0
4,0,0,9,1,0.0
4,0,0,9,2,0.0
4,0,0,9,3,0.0
4,0,0,9,4,0.0
4,0,0,9,5,0.0
4,0,0,9,6,0.0
4,0,0,9,7,0.0
4,0,0,9,8,0.0
4,0,0,9,9,0.0
4,0,0,9,10,0.0
6,2,2,0,0,1047121944.4444444
6,2,2,0,1,897227386.3636364
6,2,2,0,2,934061670.8152957
6,2,2,0,3,1127613921.4876032
6,2,2,0,4,1150370425.7692308
6,2,2,0,5,1160111132.9545455
6,2,2,0,6,1160107431.7460318
6,2,2,0,7,1160109407.1969695
6,2,2,0,8,1160104561.9230769
6,2,2,0,9,1160109071.969697
6,2,2,0,10,902149444.4444443
7,4,9,9,0,2375745000.0
7,4,9,9,1,2318066000.0
7,4,9,9,2,2318066000.0
7,4,9,9,3,2318066000.0
7,4,9,9,4,2318066000.0
7,4,9,9,5,2318066000.0
7,4,9,9,6,2318066000.0
7,4,9,9,7,2318066000.0
7,4,9,9,8,2318066000.0
7,4,9,9,9,2318066000.0
7,4,9,9,10,2318066000.0
6,2,2,9,0,1172972690.0699887
6,2,2,9,1,1143254322.1161966
6,2,2,9,2,1146382844.3590965
6,2,2,9,3,1159105852.5974026
6,2,2,9,4,1159100700.1268387
6,2,2,9,5,1159104035.8783777
6,2,2,9,6,1159095353.4090905
6,2,2,9,7,1159096044.7496943
6,2,2,9,8,1159105293.4459462
6,2,2,9,9,1159104781.581677
6,2,2,9,10,1140419791.331993
6,10,5,9,0,5776414645.138888
6,10,5,9,1,5805370956.944444
6,10,5,9,2,5865349681.342592
6,10,5,9,3,5874924236.0
6,10,5,9,4,5893660187.5
6,10,5,9,5,5802176216.666666
6,10,5,9,6,5753662647.619047
6,10,5,9,7,5779023209.523809
6,10,5,9,8,5795035025.0
6,10,5,9,9,5795276300.0
6,10,5,9,10,5734676490.0
3,7,2,0,0,3477776018.2696705
3,7,2,0,1,3195647307.99062
3,7,2,0,2,3239995384.39454
3,7,2,0,3,3492632170.7417583
3,7,2,0,4,3627322885.6691923
3,7,2,0,5,3752160184.831267
3,7,2,0,6,3848196170.1675844
3,7,2,0,7,3942975512.651515
3,7,2,0,8,4040963951.893939
3,7,2,0,9,4049350630.681818
3,7,2,0,10,3332803518.269671
4,8,0,9,0,4632662856.279761
4,8,0,9,1,4674543854.469696
4,8,0,9,2,4664184294.047619
4,8,0,9,3,4662010211.111111
4,8,0,9,4,4621003105.0
4,8,0,9,5,4626590594.642857
4,8,0,9,6,4632427591.071428
4,8,0,9,7,4631907198.863636
4,8,0,9,8,4632132566.666667
4,8,0,9,9,4632704713.888889
4,8,0,9,10,4614916572.857142
9,1,5,9,0,579833600.0
9,1,5,9,1,578768083.3333334
9,1,5,9,2,578760700.0
9,1,5,9,3,578793833.3333333
9,1,5,9,4,578767541.6666667
9,1,5,9,5,578732250.0
9,1,5,9,6,578711928.5714285
9,1,5,9,7,578732250.0
9,1,5,9,8,578711928.5714285
9,1,5,9,9,578768083.3333334
9,1,5,9,10,578590000.0
7,5,8,9,0,2952503664.444444
7,5,8,9,1,2909096359.52381
7,5,8,9,2,2897546266.666666
7,5,8,9,3,2897546577.7777777
7,5,8,9,4,2897573933.333333
7,5,8,9,5,2897594275.0
7,5,8,9,6,2897594275.0
7,5,8,9,7,2897571588.5714283
7,5,8,9,8,2897557600.0
7,5,8,9,9,2897606760.0
7,5,8,9,10,2897459880.0
3,7,2,9,0,4009840466.553558
3,7,2,9,1,4042367017.540454
3,7,2,9,2,4047070974.3358145
3,7,2,9,3,4051217628.7605352
3,7,2,9,4,4053213805.230179
3,7,2,9,5,4057287648.851351
3,7,2,9,6,4057308799.0514903
3,7,2,9,7,4057226734.9131927
3,7,2,9,8,4057286958.2276335
3,7,2,9,9,4057275699.77528
3,7,2,9,10,4002322534.94374
1,6,5,9,0,3481929300.0
1,6,5,9,1,3493427880.0
1,6,5,9,2,3525909375.0
1,6,5,9,3,3489285720.0
1,6,5,9,4,3475898933.3333335
1,6,5,9,5,3475884390.4761906
1,6,5,9,6,3475858625.0
1,6,5,9,7,3475875560.0
1,6,5,9,8,3475799380.9523807
1,6,5,9,9,3475875560.0
1,6,5,9,10,3471693549.777777
9,7,5,9,0,4066055517.6190476
9,7,5,9,1,4075488734.166666
9,7,5,9,2,4102679705.333334
9,7,5,9,3,4072311906.25
9,7,5,9,4,4055296600.0
9,7,5,9,5,4055412091.666667
9,7,5,9,6,4055465560.0
9,7,5,9,7,4055488933.3333335
9,7,5,9,8,4055465560.0
9,7,5,9,9,4055414012.5
9,7,5,9,10,4055035450.0000005
9,8,3,9,0,4729080240.079365
9,8,3,9,1,4703094662.499999
9,8,3,9,2,4541592675.0
9,8,3,9,3,4605581239.583334
9,8,3,9,4,4639649827.272727
9,8,3,9,5,4639667200.0
9,8,3,9,6,4639659500.0
9,8,3,9,7,4639667200.0
9,8,3,9,8,4639673500.0
9,8,3,9,9,4639697936.363636
9,8,3,9,10,4639631500.0
4,10,6,9,0,5789765500.0
4,10,6,9,1,5864857200.0
4,10,6,9,2,6009829700.0
4,10,6,9,3,5720231500.0
4,10,6,9,4,5749230499.999999
4,10,6,9,5,5796730500.0
4,10,6,9,6,5796730500.0
4,10,6,9,7,5796730500.0
4,10,6,9,8,5796730500.0
4,10,6,9,9,5796730500.0
4,10,6,9,10,5720231500.0
0,10,6,9,0,5789765500.0
0,10,6,9,1,5864857199.999999
0,10,6,9,2,6009829700.0
0,10,6,9,3,5720231500.0
0,10,6,9,4,5749230499.999999
0,10,6,9,5,5796730500.0
0,10,6,9,6,5796730500.0
0,10,6,9,7,5796730500.0
0,10,6,9,8,5796730500.0
0,10,6,9,9,5796730500.0
0,10,6,9,10,5720231500.0
9,8,3,0,0,4645890000.0
9,8,3,0,1,4644085000.0
9,8,3,0,2,4643620000.0
9,8,3,0,3,4643580000.0
9,8,3,0,4,4643620000.0
9,8,3,0,5,4934100000.0
9,8,3,0,6,4934570000.0
9,8,3,0,7,4937640000.0
9,8,3,0,8,4651410000.0
9,8,3,0,9,4651410000.0
9,8,3,0,10,4651410000.0
4,8,8,9,0,4692591328.148148
4,8,8,9,1,4697921059.047619
4,8,8,9,2,4796483255.555555
4,8,8,9,3,4561894933.333333
4,8,8,9,4,4590205483.333334
4,8,8,9,5,4636605483.333334
4,8,8,9,6,4636605483.333334
4,8,8,9,7,4636624600.0
4,8,8,9,8,4636589168.75
4,8,8,9,9,4636605483.333334
4,8,8,9,10,4551674000.0
10,5,6,9,0,2897653200.0
10,5,6,9,1,2897653200.0
10,5,6,9,2,2897653200.0
10,5,6,9,3,2897653200.0
10,5,6,9,4,2897653200.0
10,5,6,9,5,2897653200.0
10,5,6,9,6,2897653200.0
10,5,6,9,7,2897653200.0
10,5,6,9,8,2897653200.0
10,5,6,9,9,2897653200.0
10,5,6,9,10,2897653200.0
9,0,2,0,0,0.0
9,0,2,0,1,0.0
9,0,2,0,2,0.0
9,0,2,0,3,0.0
9,0,2,0,4,0.0
9,0,2,0,5,0.0
9,0,2,0,6,0.0
9,0,2,0,7,0.0
9,0,2,0,8,0.0
9,0,2,0,9,0.0
9,0,2,0,10,0.0
9,0,2,9,0,0.0
9,0,2,9,1,0.0
9,0,2,9,2,0.0
9,0,2,9,3,0.0
9,0,2,9,4,0.0
9,0,2,9,5,0.0
9,0,2,9,6,0.0
9,0,2,9,7,0.0
9,0,2,9,8,0.0
9,0,2,9,9,0.0
9,0,2,9,10,0.0
10,5,1,9,0,2898677362.5
10,5,1,9,1,2898797811.1111107
10,5,1,9,2,2898598441.666667
10,5,1,9,3,2898594191.666667
10,5,1,9,4,2898492933.3333335
10,5,1,9,5,2898537143.75
10,5,1,9,6,2898533557.142857
10,5,1,9,7,2898677362.5
10,5,1,9,8,2898481227.4999995
10,5,1,9,9,2898255944.4444437
10,5,1,9,10,2898484308.3333335
9,8,9,9,0,4694091000.0
9,8,9,9,1,4694245000.0
9,8,9,9,2,4839217500.0
9,8,9,9,3,4549742500.0
9,8,9,9,4,4578741500.0
9,8,9,9,5,4636741500.0
9,8,9,9,6,4636741500.0
9,8,9,9,7,4636741500.0
9,8,9,9,8,4636741500.0
9,8,9,9,9,4636741500.0
9,8,9,9,10,4636741500.0
2,1,0,9,0,581097646.4285715
2,1,0,9,1,578398920.0
2,1,0,9,2,578228782.1428571
2,1,0,9,3,578272277.7777778
2,1,0,9,4,578244500.0
2,1,0,9,5,578395409.090909
2,1,0,9,6,578191688.8888888
2,1,0,9,7,578270778.5714285
2,1,0,9,8,578328360.0
2,1,0,9,9,578325088.8888888
2,1,0,9,10,577695000.0
10,6,2,0,0,3481766762.254902
10,6,2,0,1,3481803628.3333335
10,6,2,0,2,3481901523.8461537
10,6,2,0,3,3481876461.363636
10,6,2,0,4,3481897344.6153846
10,6,2,0,5,3481871890.0
10,6,2,0,6,3481837633.0769234
10,6,2,0,7,3481870431.4393935
10,6,2,0,8,3481861447.307692
10,6,2,0,9,3481836680.0000005
10,6,2,0,10,3481867232.196969
7,4,5,9,0,2327082838.0952377
7,4,5,9,1,2330217420.0
7,4,5,9,2,2342262816.666667
7,4,5,9,3,2325294650.0
7,4,5,9,4,2316690400.0
7,4,5,9,5,2316648841.666667
7,4,5,9,6,2316702120.0
7,4,5,9,7,2316911019.047619
7,4,5,9,8,2316684416.666667
7,4,5,9,9,2316685375.0
7,4,5,9,10,2314672446.666667
10,6,2,9,0,3477592402.857142
10,6,2,9,1,3477578687.1712203
10,6,2,9,2,3477612919.071816
10,6,2,9,3,3477590817.770271
10,6,2,9,4,3477611821.4774284
10,6,2,9,5,3477548951.9835844
10,6,2,9,6,3477594074.810606
10,6,2,9,7,3477571138.4524007
10,6,2,9,8,3477598483.689024
10,6,2,9,9,3477596546.6160345
10,6,2,9,10,3477606720.3280907
6,3,7,9,0,1747849050.0
6,3,7,9,1,1748433300.0
6,3,7,9,2,1741944786.6666665
6,3,7,9,3,1738127413.3333333
6,3,7,9,4,1738128791.6666667
6,3,7,9,5,1738078640.0
6,3,7,9,6,1738110971.4285712
6,3,7,9,7,1738107217.7777777
6,3,7,9,8,1738107520.0
6,3,7,9,9,1738107520.0
6,3,7,9,10,1738003880.0
9,4,4,9,0,2345456167.333333
9,4,4,9,1,2322952907.333333
9,4,4,9,2,2351510805.5555553
9,4,4,9,3,2317243933.333333
9,4,4,9,4,2317185650.0
9,4,4,9,5,2317136750.0
9,4,4,9,6,2317160325.0
9,4,4,9,7,2317185575.0
9,4,4,9,8,2317425016.666667
9,4,4,9,9,2317243055.0
9,4,4,9,10,2316499980.0
9,5,0,9,0,2900741918.0952377
9,5,0,9,1,2932020318.5185184
9,5,0,9,2,2912357448.148148
9,5,0,9,3,2894649671.428571
9,5,0,9,4,2894644603.5714283
9,5,0,9,5,2894634672.222222
9,5,0,9,6,2894493994.444444
9,5,0,9,7,2894637008.928571
9,5,0,9,8,2894871013.6363635
9,5,0,9,9,2894717572.222222
9,5,0,9,10,2893714712.499999
1,4,1,9,0,2242607948.681973
1,4,1,9,1,2366387303.628826
1,4,1,9,2,2172626144.915674
1,4,1,9,3,2209648511.1656747
1,4,1,9,4,2318813372.916667
1,4,1,9,5,2318777128.5714283
1,4,1,9,6,2318430415.151515
1,4,1,9,7,2318808997.916667
1,4,1,9,8,2318777128.5714283
1,4,1,9,9,2318740954.166667
1,4,1,9,10,2151130184.8214283
3,9,5,9,0,5205337290.0
3,9,5,9,1,5229859932.430555
3,9,5,9,2,5279160992.15873
3,9,5,9,3,5250328820.5
3,9,5,9,4,5251886860.0
3,9,5,9,5,5228979016.666666
3,9,5,9,6,5204573425.0
3,9,5,9,7,5209108541.666667
3,9,5,9,8,5214881210.0
3,9,5,9,9,5214813416.666667
3,9,5,9,10,5179239708.333333
10,7,1,9,0,4057646833.333333
10,7,1,9,1,4058408922.2222223
10,7,1,9,2,4057763108.333333
10,7,1,9,3,4058548715.0
10,7,1,9,4,4058313882.5
10,7,1,9,5,4057787802.5
10,7,1,9,6,4057949517.7777777
10,7,1,9,7,4057983141.6666665
10,7,1,9,8,4057010982.4999995
10,7,1,9,9,4058288428.8888884
10,7,1,9,10,4058046414.285714
3,3,0,9,0,1745576179.1666665
3,3,0,9,1,1757963684.3749998
3,3,0,9,2,1736304601.7857144
3,3,0,9,3,1736192666.6666665
3,3,0,9,4,1736129399.9999998
3,3,0,9,5,1736350950.0
3,3,0,9,6,1736291790.909091
3,3,0,9,7,1736323282.142857
3,3,0,9,8,1736278669.642857
3,3,0,9,9,1736057120.0
3,3,0,9,10,1735006725.0
4,5,0,9,0,2901852248.333334
4,5,0,9,1,2930108623.9583335
4,5,0,9,2,2912262804.1666665
4,5,0,9,3,2894711550.0
4,5,0,9,4,2894754212.5
4,5,0,9,5,2894636812.5
4,5,0,9,6,2894986680.0
4,5,0,9,7,2894663371.428571
4,5,0,9,8,2894416290.0
4,5,0,9,9,2894920650.0
4,5,0,9,10,2893379533.3333335
0,10,2,0,0,4856109088.724964
0,10,2,0,1,4580744075.084637
0,10,2,0,2,4618331022.938971
0,10,2,0,3,4848077941.490133
0,10,2,0,4,4948551798.494909
0,10,2,0,5,5089433147.29946
0,10,2,0,6,5202155467.0823
0,10,2,0,7,5337338785.275835
0,10,2,0,8,5479009558.712122
0,10,2,0,9,5534842237.739899
0,10,2,0,10,4711136588.724964
0,2,4,9,0,1157832750.0
0,2,4,9,1,1159574250.0
0,2,4,9,2,1158099375.0
0,2,4,9,3,1158143025.0
0,2,4,9,4,1158413642.857143
0,2,4,9,5,1158171700.0
0,2,4,9,6,1158413642.857143
0,2,4,9,7,1158091500.0
0,2,4,9,8,1158164250.0
0,2,4,9,9,1158092525.0
0,2,4,9,10,1156880000.0
0,10,2,9,0,5743513117.301962
0,10,2,9,1,5776943522.914404
0,10,2,9,2,5786216465.07934
0,10,2,9,3,5786091940.762463
0,10,2,9,4,5790093989.100321
0,10,2,9,5,5796413506.660442
0,10,2,9,6,5796433744.880954
0,10,2,9,7,5796431967.056231
0,10,2,9,8,5796441973.519429
0,10,2,9,9,5796422646.510838
0,10,2,9,10,5742515726.047638
5,3,9,9,0,1796295000.0
5,3,9,9,1,1738476000.0
5,3,9,9,2,1738476000.0
5,3,9,9,3,1738476000.0
5,3,9,9,4,1738476000.0
5,3,9,9,5,1738476000.0
5,3,9,9,6,1738476000.0
5,3,9,9,7,1738476000.0
5,3,9,9,8,1738476000.0
5,3,9,9,9,1738476000.0
5,3,9,9,10,1738476000.0
9,4,3,0,0,2321390000.0
9,4,3,0,1,2321320000.0
9,4,3,0,2,2321390000.0
9,4,3,0,3,2321790000.0
9,4,3,0,4,2321790000.0
9,4,3,0,5,2321790000.0
9,4,3,0,6,2321790000.0
9,4,3,0,7,2321790000.0
9,4,3,0,8,2321790000.0
9,4,3,0,9,2321790000.0
9,4,3,0,10,2321790000.0
8,1,9,9,0,579450000.0
8,1,9,9,1,579450000.0
8,1,9,9,2,579450000.0
8,1,9,9,3,579450000.0
8,1,9,9,4,579450000.0
8,1,9,9,5,579450000.0
8,1,9,9,6,579450000.0
8,1,9,9,7,579450000.0
8,1,9,9,8,579450000.0
8,1,9,9,9,579450000.0
8,1,9,9,10,579450000.0
5,2,7,9,0,1168913375.0
5,2,7,9,1,1164397708.3333335
5,2,7,9,2,1158634714.2857144
5,2,7,9,3,1158634714.2857144
5,2,7,9,4,1158631711.1111112
5,2,7,9,5,1158634714.2857141
5,2,7,9,6,1158636795.5555556
5,2,7,9,7,1158671583.3333333
5,2,7,9,8,1158631608.3333335
5,2,7,9,9,1158631750.0
5,2,7,9,10,1158553200.0
5,3,5,9,0,1741686428.5714285
5,3,5,9,1,1753174050.0
5,3,5,9,2,1745805825.0
5,3,5,9,3,1737016209.5238094
5,3,5,9,4,1737082100.0
5,3,5,9,5,1737174160.0
5,3,5,9,6,1737235700.0
5,3,5,9,7,1737097466.6666665
5,3,5,9,8,1737016152.3809524
5,3,5,9,9,1737274247.6190474
5,3,5,9,10,1735770000.0
1,0,9,9,0,0.0
1,0,9,9,1,0.0
1,0,9,9,2,0.0
1,0,9,9,3,0.0
1,0,9,9,4,0.0
1,0,9,9,5,0.0
1,0,9,9,6,0.0
1,0,9,9,7,0.0
1,0,9,9,8,0.0
1,0,9,9,9,0.0
1,0,9,9,10,0.0
2,9,7,9,0,5205234225.0
2,9,7,9,1,5282147072.916666
2,9,7,9,2,5283658327.777779
2,9,7,9,3,5277962094.444444
2,9,7,9,4,5243975020.833334
2,9,7,9,5,5186911051.111111
2,9,7,9,6,5198530332.5
2,9,7,9,7,5215926070.833333
2,9,7,9,8,5215888442.424242
2,9,7,9,9,5216000224.242423
2,9,7,9,10,5173587587.5
5,2,3,0,0,1160460000.0
5,2,3,0,1,1160660000.0
5,2,3,0,2,1160660000.0
5,2,3,0,3,1160660000.0
5,2,3,0,4,1160660000.0
5,2,3,0,5,1160660000.0
5,2,3,0,6,1160660000.0
5,2,3,0,7,1160660000.0
5,2,3,0,8,1160660000.0
5,2,3,0,9,1160660000.0
5,2,3,0,10,1160460000.0
10,7,9,9,0,4056836000.0
10,7,9,9,1,4056835999.9999995
10,7,9,9,2,4056836000.0
10,7,9,9,3,4056836000.0
10,7,9,9,4,4056836000.0
10,7,9,9,5,4056836000.0
10,7,9,9,6,4056835999.9999995
10,7,9,9,7,4056835999.9999995
10,7,9,9,8,4056836000.0
10,7,9,9,9,4056836000.0
10,7,9,9,10,4056835999.9999995
6,3,2,0,0,1513589507.5757575
6,3,2,0,1,1356447277.7777777
6,3,2,0,2,1428462363.586523
6,3,2,0,3,1640389964.816819
6,3,2,0,4,1706901728.3916085
6,3,2,0,5,1727958281.8627453
6,3,2,0,6,1740326227.5
6,3,2,0,7,1740367187.121212
6,3,2,0,8,1740375138.4615386
6,3,2,0,9,1740341645.0892856
6,3,2,0,10,1368617007.5757573
9,5,4,9,0,2928437966.0
9,5,4,9,1,2901980800.0
9,5,4,9,2,2934360206.6666665
9,5,4,9,3,2896835050.0
9,5,4,9,4,2896736450.0
9,5,4,9,5,2896651200.0
9,5,4,9,6,2896831300.0
9,5,4,9,7,2896835050.0
9,5,4,9,8,2896806050.0
9,5,4,9,9,2896798800.0
9,5,4,9,10,2895615200.0
5,2,3,9,0,1176997824.5149913
5,2,3,9,1,1088134120.3703704
5,2,3,9,2,1090535215.2777777
5,2,3,9,3,1159714383.3333333
5,2,3,9,4,1159713801.5873013
5,2,3,9,5,1159714383.3333333
5,2,3,9,6,1159702166.6666665
5,2,3,9,7,1159717437.5
5,2,3,9,8,1159713801.5873013
5,2,3,9,9,1159717437.5
5,2,3,9,10,1061847888.8888888
3,9,1,9,0,5042719530.204037
3,9,1,9,1,5156470094.400349
3,9,1,9,2,4975894150.679433
3,9,1,9,3,4993446386.836023
3,9,1,9,4,5203241162.460318
3,9,1,9,5,5208113430.612246
3,9,1,9,6,5217661742.857143
3,9,1,9,7,5217840017.777778
3,9,1,9,8,5217661742.857143
3,9,1,9,9,5217860154.166667
3,9,1,9,10,4926870788.971095
8,9,0,9,0,5204910244.809525
8,9,0,9,1,5247079328.061226
8,9,0,9,2,5261088689.616403
8,9,0,9,3,5286233248.015873
8,9,0,9,4,5257387726.587301
8,9,0,9,5,5181612632.8571415
8,9,0,9,6,5209107892.045454
8,9,0,9,7,5212191105.0
8,9,0,9,8,5211781905.555555
8,9,0,9,9,5211808413.392858
8,9,0,9,10,5182321415.238094
0,4,8,9,0,2369869044.285714
0,4,8,9,1,2329529733.3333335
0,4,8,9,2,2318004275.0
0,4,8,9,3,2317983933.3333335
0,4,8,9,4,2317943250.0
0,4,8,9,5,2317995577.142857
0,4,8,9,6,2318004100.0
0,4,8,9,7,2318004275.0
0,4,8,9,8,2317967600.0
0,4,8,9,9,2317918840.0
0,4,8,9,10,2317820150.0
1,1,6,9,0,579450000.0
1,1,6,9,1,579450000.0
1,1,6,9,2,579450000.0
1,1,6,9,3,579450000.0
1,1,6,9,4,579450000.0
1,1,6,9,5,579450000.0
1,1,6,9,6,579450000.0
1,1,6,9,7,579450000.0
1,1,6,9,8,579450000.0
1,1,6,9,9,579450000.0
1,1,6,9,10,579450000.0
10,10,6,9,0,5796730500.0
10,10,6,9,1,5796730500.0
10,10,6,9,2,5796730500.0
10,10,6,9,3,5796730500.0
10,10,6,9,4,5796730500.0
10,10,6,9,5,5796730500.0
10,10,6,9,6,5796730500.0
10,10,6,9,7,5796730500.0
10,10,6,9,8,5796730500.0
10,10,6,9,9,5796730500.0
10,10,6,9,10,5796730500.0
5,1,5,9,0,579662166.6666667
5,1,5,9,1,578768083.3333334
5,1,5,9,2,578768083.3333334
5,1,5,9,3,578760700.0
5,1,5,9,4,578711928.5714285
5,1,5,9,5,578732250.0
5,1,5,9,6,578768083.3333334
5,1,5,9,7,578768083.3333334
5,1,5,9,8,578793833.3333333
5,1,5,9,9,578855500.0
5,1,5,9,10,578590000.0
1,6,9,9,0,3534910999.9999995
1,6,9,9,1,3477246000.0
1,6,9,9,2,3477246000.0
1,6,9,9,3,3477246000.0
1,6,9,9,4,3477246000.0
1,6,9,9,5,3477246000.0
1,6,9,9,6,3477246000.0
1,6,9,9,7,3477246000.0
1,6,9,9,8,3477246000.0
1,6,9,9,9,3477246000.0
1,6,9,9,10,3477246000.0
9,0,0,9,0,0.0
9,0,0,9,1,0.0
9,0,0,9,2,0.0
9,0,0,9,3,0.0
9,0,0,9,4,0.0
9,0,0,9,5,0.0
9,0,0,9,6,0.0
9,0,0,9,7,0.0
9,0,0,9,8,0.0
9,0,0,9,9,0.0
9,0,0,9,10,0.0
3,3,6,9,0,1807884000.0
3,3,6,9,1,1738473200.0
3,3,6,9,2,1738473200.0
3,3,6,9,3,1738473200.0
3,3,6,9,4,1738473200.0
3,3,6,9,5,1738473200.0
3,3,6,9,6,1738473200.0
3,3,6,9,7,1738473200.0
3,3,6,9,8,1738473200.0
3,3,6,9,9,1738473200.0
3,3,6,9,10,1738473199.9999995
10,10,2,9,0,5796425877.464906
10,10,2,9,1,5796430617.97954
10,10,2,9,2,5796433648.9367075
10,10,2,9,3,5796431201.304199
10,10,2,9,4,5796458116.287878
10,10,2,9,5,5796431192.767934
10,10,2,9,6,5796426643.463716
10,10,2,9,7,5796416969.702349
10,10,2,9,8,5796426692.415017
10,10,2,9,9,5796430211.038958
10,10,2,9,10,5796432293.137254
1,5,9,9,0,2955321000.0
1,5,9,9,1,2897656000.0
1,5,9,9,2,2897656000.0
1,5,9,9,3,2897656000.0
1,5,9,9,4,2897656000.0
1,5,9,9,5,2897656000.0
1,5,9,9,6,2897656000.0
1,5,9,9,7,2897656000.0
1,5,9,9,8,2897656000.0
1,5,9,9,9,2897656000.0
1,5,9,9,10,2897656000.0
10,6,0,9,0,3473671211.1111107
10,6,0,9,1,3473814872.2222223
10,6,0,9,2,3473795420.0
10,6,0,9,3,3474213733.333333
10,6,0,9,4,3473973126.785714
10,6,0,9,5,3473787672.2222223
10,6,0,9,6,3473943552.272727
10,6,0,9,7,3473958077.7777777
10,6,0,9,8,3473904994.4444447
10,6,0,9,9,3474155955.5555553
10,6,0,9,10,3473916837.5
10,10,2,0,0,5807539184.090909
10,10,2,0,1,5807836403.333333
10,10,2,0,2,5808165805.833334
10,10,2,0,3,5807614130.1587305
10,10,2,0,4,5807567284.090908
10,10,2,0,5,5807584260.60606
10,10,2,0,6,5807848177.777779
10,10,2,0,7,5807750630.769231
10,10,2,0,8,5808045213.333334
10,10,2,0,9,5807560265.90909
10,10,2,0,10,5808226886.666668
0,9,2,9,0,5163435867.408359
0,9,2,9,1,5200183853.321878
0,9,2,9,2,5208068735.197018
0,9,2,9,3,5207351625.47419
0,9,2,9,4,5210454019.251192
0,9,2,9,5,5216754794.762315
